Code,Product Name,Batch Number,Valid,Created At,Last Verified At,Verification Count
"BIDG7ZZ7","Herblix Turmeric","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"H9NS5AG8","Herblix Organic Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"W7Z7FZAH","Herblix Lavender Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"RHWKMXIN","Herblix Peppermint Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"0E622TEQ","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"1VUZUHEI","Herblix Herbal Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"O1MCMM3W","Herblix Echinacea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"8PFGDVQF","Herblix Aloe Vera","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"DS9XRDTG","Herblix Aloe Vera","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"Q8WK9MY7","Herblix Rose Hip","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"9CVFUB7Y","Herblix Natural Cream","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"0SEWLP8I","Herblix Organic Oil","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"W19ETXEU","Herblix Garlic Extract","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"OTX7VPDA","Herblix Rose Hip","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"C14XW8WO","Herblix Lavender Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"KY05THOS","Herblix Herbal Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"3MGFPCXJ","Herblix Garlic Extract","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"VRBL7JZ8","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"3CHY2Y7J","Herblix Herbal Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"YO2LQEB3","Herblix Organic Oil","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"6F4OAABG","Herblix Lavender Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"QGAMFN88","Herblix Echinacea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"3GDS735S","Herblix Herbal Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"64OZGLKM","Herblix Peppermint Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"4FOUTYL0","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"X0UMYOJZ","Herblix Herbal Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"0OOVNPOW","Herblix Organic Oil","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"K59FPGR9","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"HTL8J26Y","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"HJAKPWXI","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"WMH151UK","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"UJW2ZAGS","Herblix Ginseng","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"UHOK9PKD","Herblix Vitamin C","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"QYDD8CI7","Herblix Herbal Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"6HCA7ZJ4","Herblix Chamomile","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"W0OK7NRW","Herblix Aloe Vera","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"EOT81NJF","Herblix Rose Hip","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"NQNOLTSF","Herblix Echinacea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"OG0IFDDZ","Herblix Ginger Root","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"MPT5LSGT","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"N8HUIL02","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"ZNCV2QYQ","Herblix Peppermint Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"QIOTQCEC","Herblix Rose Hip","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"YWQW6QXV","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"W7PLGQIW","Herblix Peppermint Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"CS6NSVN0","Herblix Garlic Extract","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"OVSE3NWA","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"7E9RGBKY","Herblix Ginger Root","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"4WZLQ9OB","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"WRVORE2C","Herblix Echinacea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"YI7FQM9G","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"8NEKX4UT","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"9WJ14VAR","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"GNNCZDFN","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"C68B5N5T","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"04NCUC05","Herblix Chamomile","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"FC98VHUS","Herblix Turmeric","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"09ZMOKSE","Herblix Peppermint Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"KGHKGMG6","Herblix Chamomile","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"05DQH4WF","Herblix Herbal Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"1WA7PMXI","Herblix Rose Hip","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"24NZ4W2Q","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"WWEEW486","Herblix Lavender Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"SBK1EMA7","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"4467X0T6","Herblix Ginseng","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"8AWHLQEE","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"UTGVICCH","Herblix Vitamin C","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"9GNWK8L1","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"IU7XAM0M","Herblix Honey Blend","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"L6VD3L5O","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"T1VE7W2N","Herblix Lavender Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"F3XTV7ZK","Herblix Aloe Vera","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"JNCVD9MD","Herblix Ginger Root","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"FZSSVERA","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"ENRFVS45","Herblix Honey Blend","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"O07YEYCJ","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"2272KY6U","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"H3K5QNKB","Herblix Turmeric","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"KUJQJKRB","Herblix Rose Hip","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"VZ9V8ZJV","Herblix Ginseng","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"JIGFHQJ6","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"O450VKW7","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"HHQGXJPV","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"KVE6R1YF","Herblix Ginseng","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"CVU3SX4M","Herblix Garlic Extract","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"DPHDCPSG","Herblix Ginger Root","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"O686MV2E","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"WXNE9MQX","Herblix Honey Blend","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"5VQJ2PX5","Herblix Ginseng","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"PJ05KC4X","Herblix Honey Blend","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"12C78YHM","Herblix Vitamin C","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"IKZOZ5XJ","Herblix Echinacea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"FWJPFDKJ","Herblix Echinacea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"0CYM5K39","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"8YZ8API3","Herblix Turmeric","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"3ITQ2Z3G","Herblix Organic Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"S53Y8S59","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"KQ65I9IC","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"QTNTEGF8","Herblix Chamomile","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"4YQTK7QJ","Herblix Ginseng","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"L1Z9V0ZH","Herblix Vitamin C","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"2GI2V1ZE","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"ZRID7ZOM","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"TN6HB3ZP","Herblix Chamomile","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"WH1JT0HE","Herblix Aloe Vera","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"0NVBD9TF","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"CPPOEUHS","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"VKEA913V","Herblix Lavender Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"0TR6991D","Herblix Ginseng","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"29SSQ2SJ","Herblix Honey Blend","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"9L6AX111","Herblix Aloe Vera","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"0PXCUELX","Herblix Turmeric","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"VBQ6NUOP","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"W8TEO9I6","Herblix Honey Blend","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"B17FN5KN","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"M5V7E5QI","Herblix Organic Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"QK8FPRDM","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"UMQW5I8X","Herblix Aloe Vera","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"HZTB5R26","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"K8GFYB46","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"I25CM8Q5","Herblix Organic Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"8UE2DRZJ","Herblix Echinacea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"F1NOLLNT","Herblix Garlic Extract","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"S68Z3OD3","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"UKJK3ABZ","Herblix Lavender Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"91CA0K65","Herblix Echinacea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"NBZQYNWR","Herblix Aloe Vera","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"XEYX88HL","Herblix Vitamin C","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"CO8841MN","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"S4PZ4AWR","Herblix Herbal Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"SHHTK3ET","Herblix Organic Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"9JA8SB7D","Herblix Chamomile","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"343E7JH6","Herblix Rose Hip","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"QXKS2T82","Herblix Organic Oil","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"KLQ5WMM8","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"XCMWV2QE","Herblix Herbal Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"FLP4HTR1","Herblix Rose Hip","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"WE7LK6DW","Herblix Chamomile","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"64FXLUDQ","Herblix Garlic Extract","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"B5CN0VIZ","Herblix Echinacea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"I0C2I9Z3","Herblix Turmeric","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"7PFSK1RW","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"D41RHABQ","Herblix Rose Hip","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"94QD0N3B","Herblix Peppermint Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"4O5GVB2J","Herblix Turmeric","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"L6RTCF4U","Herblix Aloe Vera","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"NZJ41525","Herblix Honey Blend","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"CC6L78WX","Herblix Herbal Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"IIMF299G","Herblix Ginger Root","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"UX6XBFP8","Herblix Herbal Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"EFSAUFJ7","Herblix Peppermint Tea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"XLMH6QLI","Herblix Peppermint Tea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"4BZP33PM","Herblix Chamomile","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"A0E0FQY7","Herblix Honey Blend","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"BXL2B7KI","Herblix Natural Cream","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"Q3LY5MRM","Herblix Ginseng","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"YJ4448XM","Herblix Garlic Extract","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"XE850DU2","Herblix Herbal Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"KXT2MQG3","Herblix Honey Blend","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"9ONMN6DU","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"8PTOPYT9","Herblix Natural Cream","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"6C60EKNM","Herblix Chamomile","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"GO50CFB7","Herblix Chamomile","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"LVGVWQUD","Herblix Herbal Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"56EO6QLP","Herblix Honey Blend","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"01J1ADRE","Herblix Rose Hip","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"S64XKHNS","Herblix Turmeric","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"U4V4KM54","Herblix Echinacea","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"1UFKNIJK","Herblix Chamomile","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"XIJCC9W9","Herblix Rose Hip","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"N1QFQH2K","Herblix Natural Cream","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"6PVX8BKI","Herblix Natural Cream","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"UAR8SAB3","Herblix Garlic Extract","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"M2QA2E2I","Herblix Ginseng","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"F7NVJZ2A","Herblix Natural Cream","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"93S8WJ17","Herblix Ginseng","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"LEEV7U6R","Herblix Lavender Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"N1QW50QT","Herblix Vitamin C","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"GQMOZ7DM","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"O5381M5B","Herblix Echinacea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"UUMRA9YP","Herblix Ginseng","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"DMDCUZ5N","Herblix Peppermint Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"YJ3PEWZP","Herblix Peppermint Tea","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"212JA16Z","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"J3MMUVFE","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"437CIL42","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"5EPVL1G3","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"RRMPDZHV","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"SVJGTQNW","Herblix Echinacea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"BEWLGZMV","Herblix Vitamin C","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"0CH7HJWJ","Herblix Ginseng","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"X4D18M5D","Herblix Herbal Tea","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"AJK4VZ7B","Herblix Chamomile","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"N9BHALY0","Herblix Aloe Vera","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"NF5I170T","Herblix Echinacea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"DJLBEXZT","Herblix Honey Blend","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"OVJEAY5N","Herblix Lavender Oil","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"1990RAK4","Herblix Peppermint Tea","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"QB3AD2XM","Herblix Organic Oil","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"RFQP8WWN","Herblix Aloe Vera","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"XQ1CIANF","Herblix Turmeric","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"IQFD5EB2","Herblix Ginger Root","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"LVB6KZ97","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"O524ZQCR","Herblix Garlic Extract","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"Q0G87LFM","Herblix Peppermint Tea","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"T17NM7TV","Herblix Ginger Root","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"8LY50V6V","Herblix Peppermint Tea","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"QENSKEFB","Herblix Aloe Vera","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"ZM7CP8LC","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"6NBZ0POK","Herblix Lavender Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"BBM3WSDX","Herblix Vitamin C","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"ONBEGAHS","Herblix Vitamin C","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"DA09SI0W","Herblix Honey Blend","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"19WUA063","Herblix Vitamin C","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"S0UXVZ54","Herblix Ginger Root","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"UJSXEPOZ","Herblix Ginseng","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"OMF85PNW","Herblix Lavender Oil","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"O8ETEBBS","Herblix Ginger Root","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"VZ6XIMFB","Herblix Rose Hip","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"CIMMH1XY","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"UP7D049Y","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"AN4GA5X3","Herblix Organic Oil","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"NTOHXSOO","Herblix Organic Oil","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"R0SYN0NV","Herblix Natural Cream","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"4Q0G7BWA","Herblix Rose Hip","BATCH-2024-009","Yes","2026-07-09T09:23:47.000Z","","0"
"61F00VQW","Herblix Ginseng","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"6VM5N7EC","Herblix Peppermint Tea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"4EG23YZB","Herblix Rose Hip","BATCH-2024-002","Yes","2026-07-09T09:23:47.000Z","","0"
"ZDEVMHP8","Herblix Organic Oil","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"0EINMR0U","Herblix Lavender Oil","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"4AKUYAHK","Herblix Honey Blend","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"I4JS8BP0","Herblix Peppermint Tea","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"TI16J0GW","Herblix Echinacea","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
"FCOLIQN4","Herblix Chamomile","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"1H8P0AGV","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"7WL37NHQ","Herblix Echinacea","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"RMBLWZWW","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"LMFDGTXI","Herblix Rose Hip","BATCH-2024-004","Yes","2026-07-09T09:23:47.000Z","","0"
"KTLDIPRS","Herblix Herbal Tea","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"IA4F2GLR","Herblix Turmeric","BATCH-2024-007","Yes","2026-07-09T09:23:47.000Z","","0"
"WIRMP3EF","Herblix Rose Hip","BATCH-2024-005","Yes","2026-07-09T09:23:47.000Z","","0"
"KN4IDUQL","Herblix Organic Oil","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"EXAEL20D","Herblix Chamomile","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"CL716XY1","Herblix Natural Cream","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"8MKE37PS","Herblix Ginseng","BATCH-2024-008","Yes","2026-07-09T09:23:47.000Z","","0"
"XZ835IQW","Herblix Turmeric","BATCH-2024-001","Yes","2026-07-09T09:23:47.000Z","","0"
"4ORH7XM1","Herblix Chamomile","BATCH-2024-003","Yes","2026-07-09T09:23:47.000Z","","0"
"Q3194A9M","Herblix Garlic Extract","BATCH-2024-006","Yes","2026-07-09T09:23:47.000Z","","0"
"3UPLOTOA","Herblix Turmeric","BATCH-2024-010","Yes","2026-07-09T09:23:47.000Z","","0"
